0,1,2,3
"[('1195', '1', {'Sign': 1.0}), ('1195', '432', {'Sign': 1.0}), ('1', '432', {'Sign': 1.0})]",X,"('1', '1195', '432')",1
"[('1197', '1', {'Sign': 1.0}), ('1197', '30', {'Sign': 1.0}), ('30', '1', {'Sign': 1.0})]",X,"('1', '1197', '30')",1
"[('1197', '1', {'Sign': 1.0}), ('1197', '649', {'Sign': 1.0}), ('1', '649', {'Sign': 1.0})]",X,"('1', '1197', '649')",1
"[('121', '1', {'Sign': 1.0}), ('121', '18', {'Sign': 1.0}), ('18', '1', {'Sign': 1.0})]",X,"('1', '121', '18')",1
"[('121', '1', {'Sign': 1.0}), ('121', '2', {'Sign': 1.0}), ('2', '1', {'Sign': 1.0})]",X,"('1', '121', '2')",1
"[('121', '1', {'Sign': 1.0}), ('121', '256', {'Sign': 1.0}), ('256', '1', {'Sign': 1.0})]",X,"('1', '121', '256')",1
"[('121', '1', {'Sign': 1.0}), ('121', '38', {'Sign': 1.0}), ('38', '1', {'Sign': 1.0})]",X,"('1', '121', '38')",1
"[('121', '1', {'Sign': 1.0}), ('121', '4', {'Sign': 1.0}), ('4', '1', {'Sign': 1.0})]",X,"('1', '121', '4')",1
"[('121', '1', {'Sign': 1.0}), ('121', '472', {'Sign': 1.0}), ('1', '472', {'Sign': 1.0})]",X,"('1', '121', '472')",1
"[('121', '1', {'Sign': 1.0}), ('121', '578', {'Sign': 1.0}), ('578', '1', {'Sign': 1.0})]",X,"('1', '121', '578')",1
"[('121', '1', {'Sign': 1.0}), ('121', '874', {'Sign': 1.0}), ('874', '1', {'Sign': 1.0})]",X,"('1', '121', '874')",1
"[('121', '1', {'Sign': 1.0}), ('121', '89', {'Sign': 1.0}), ('1', '89', {'Sign': 1.0})]",X,"('1', '121', '89')",1
"[('123', '1', {'Sign': 1.0}), ('123', '22', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0})]",X,"('1', '123', '22')",1
"[('260', '1', {'Sign': 1.0}), ('260', '123', {'Sign': 1.0}), ('123', '1', {'Sign': 1.0})]",X,"('1', '123', '260')",1
"[('123', '1', {'Sign': 1.0}), ('123', '29', {'Sign': 1.0}), ('1', '29', {'Sign': 1.0})]",X,"('1', '123', '29')",1
"[('123', '1', {'Sign': 1.0}), ('123', '30', {'Sign': 1.0}), ('30', '1', {'Sign': 1.0})]",X,"('1', '123', '30')",1
"[('123', '1', {'Sign': 1.0}), ('123', '649', {'Sign': 1.0}), ('1', '649', {'Sign': 1.0})]",X,"('1', '123', '649')",1
"[('123', '1', {'Sign': 1.0}), ('123', '9', {'Sign': 1.0}), ('9', '1', {'Sign': 1.0})]",X,"('1', '123', '9')",1
"[('123', '1', {'Sign': 1.0}), ('123', '95', {'Sign': 1.0}), ('1', '95', {'Sign': 1.0})]",X,"('1', '123', '95')",1
"[('1232', '1', {'Sign': 1.0}), ('1232', '2', {'Sign': 1.0}), ('2', '1', {'Sign': 1.0})]",X,"('1', '1232', '2')",1
"[('179', '1', {'Sign': 1.0}), ('179', '124', {'Sign': 1.0}), ('1', '124', {'Sign': 1.0})]",X,"('1', '124', '179')",1
"[('1', '124', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0}), ('124', '22', {'Sign': 1.0})]",X,"('1', '124', '22')",1
"[('1', '124', {'Sign': 1.0}), ('1', '29', {'Sign': 1.0}), ('124', '29', {'Sign': 1.0})]",X,"('1', '124', '29')",1
"[('30', '1', {'Sign': 1.0}), ('30', '124', {'Sign': 1.0}), ('1', '124', {'Sign': 1.0})]",X,"('1', '124', '30')",1
"[('396', '1', {'Sign': 1.0}), ('396', '124', {'Sign': 1.0}), ('1', '124', {'Sign': 1.0})]",X,"('1', '124', '396')",1
"[('1', '124', {'Sign': 1.0}), ('1', '596', {'Sign': 1.0}), ('124', '596', {'Sign': 1.0})]",X,"('1', '124', '596')",1
"[('68', '1', {'Sign': 1.0}), ('68', '124', {'Sign': 1.0}), ('1', '124', {'Sign': 1.0})]",X,"('1', '124', '68')",1
"[('1', '124', {'Sign': 1.0}), ('1', '89', {'Sign': 1.0}), ('124', '89', {'Sign': 1.0})]",X,"('1', '124', '89')",1
"[('1', '124', {'Sign': 1.0}), ('1', '95', {'Sign': 1.0}), ('124', '95', {'Sign': -1.0})]",X,"('1', '124', '95')",0
"[('994', '1', {'Sign': 1.0}), ('994', '1251', {'Sign': 1.0}), ('1251', '1', {'Sign': 1.0})]",X,"('1', '1251', '994')",1
"[('15', '1', {'Sign': 1.0}), ('15', '126', {'Sign': 1.0}), ('126', '1', {'Sign': 1.0})]",X,"('1', '126', '15')",1
"[('126', '1', {'Sign': 1.0}), ('126', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '126', '155')",1
"[('126', '1', {'Sign': 1.0}), ('126', '2', {'Sign': 1.0}), ('2', '1', {'Sign': 1.0})]",X,"('1', '126', '2')",1
"[('126', '1', {'Sign': 1.0}), ('126', '35', {'Sign': 1.0}), ('1', '35', {'Sign': 1.0})]",X,"('1', '126', '35')",1
"[('126', '1', {'Sign': 1.0}), ('126', '625', {'Sign': 1.0}), ('1', '625', {'Sign': 1.0})]",X,"('1', '126', '625')",1
"[('126', '1', {'Sign': 1.0}), ('126', '87', {'Sign': 1.0}), ('1', '87', {'Sign': 1.0})]",X,"('1', '126', '87')",1
"[('126', '1', {'Sign': 1.0}), ('126', '96', {'Sign': 1.0}), ('1', '96', {'Sign': 1.0})]",X,"('1', '126', '96')",1
"[('994', '1', {'Sign': 1.0}), ('994', '1261', {'Sign': 1.0}), ('1261', '1', {'Sign': 1.0})]",X,"('1', '1261', '994')",1
"[('1', '1267', {'Sign': 1.0}), ('1', '89', {'Sign': 1.0}), ('1267', '89', {'Sign': 1.0})]",X,"('1', '1267', '89')",1
"[('1282', '1', {'Sign': 1.0}), ('1282', '17', {'Sign': 1.0}), ('17', '1', {'Sign': 1.0})]",X,"('1', '1282', '17')",1
"[('1282', '1', {'Sign': 1.0}), ('1282', '255', {'Sign': 1.0}), ('1', '255', {'Sign': 1.0})]",X,"('1', '1282', '255')",1
"[('1', '1283', {'Sign': 1.0}), ('1', '586', {'Sign': 1.0}), ('1283', '586', {'Sign': 1.0})]",X,"('1', '1283', '586')",1
"[('9', '1', {'Sign': 1.0}), ('9', '1283', {'Sign': 1.0}), ('1', '1283', {'Sign': 1.0})]",X,"('1', '1283', '9')",1
"[('18', '1', {'Sign': 1.0}), ('18', '1284', {'Sign': 1.0}), ('1', '1284', {'Sign': 1.0})]",X,"('1', '1284', '18')",1
"[('9', '1', {'Sign': 1.0}), ('9', '1284', {'Sign': 1.0}), ('1', '1284', {'Sign': 1.0})]",X,"('1', '1284', '9')",1
"[('1285', '1', {'Sign': 1.0}), ('1285', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '1285', '142')",1
"[('1285', '1', {'Sign': 1.0}), ('1285', '22', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0})]",X,"('1', '1285', '22')",1
"[('1285', '1', {'Sign': 1.0}), ('1285', '255', {'Sign': 1.0}), ('1', '255', {'Sign': 1.0})]",X,"('1', '1285', '255')",1
"[('519', '1', {'Sign': 1.0}), ('519', '1288', {'Sign': 1.0}), ('1', '1288', {'Sign': 1.0})]",X,"('1', '1288', '519')",1
"[('67', '1', {'Sign': 1.0}), ('67', '1288', {'Sign': 1.0}), ('1', '1288', {'Sign': 1.0})]",X,"('1', '1288', '67')",1
"[('42', '1', {'Sign': 1.0}), ('42', '1290', {'Sign': 1.0}), ('1', '1290', {'Sign': 1.0})]",X,"('1', '1290', '42')",1
"[('67', '1', {'Sign': 1.0}), ('67', '1290', {'Sign': 1.0}), ('1', '1290', {'Sign': 1.0})]",X,"('1', '1290', '67')",1
"[('1295', '1', {'Sign': 1.0}), ('1295', '22', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0})]",X,"('1', '1295', '22')",1
"[('4', '1', {'Sign': 1.0}), ('4', '1295', {'Sign': 1.0}), ('1295', '1', {'Sign': 1.0})]",X,"('1', '1295', '4')",1
"[('1313', '1', {'Sign': 1.0}), ('1313', '1492', {'Sign': 1.0}), ('1', '1492', {'Sign': 1.0})]",X,"('1', '1313', '1492')",1
"[('1313', '1', {'Sign': 1.0}), ('1313', '161', {'Sign': 1.0}), ('1', '161', {'Sign': 1.0})]",X,"('1', '1313', '161')",1
"[('2177', '1', {'Sign': 1.0}), ('2177', '1318', {'Sign': 1.0}), ('1', '1318', {'Sign': 1.0})]",X,"('1', '1318', '2177')",1
"[('1320', '1', {'Sign': 1.0}), ('1320', '1500', {'Sign': 1.0}), ('1', '1500', {'Sign': 1.0})]",X,"('1', '1320', '1500')",1
"[('1320', '1', {'Sign': 1.0}), ('1320', '1760', {'Sign': 1.0}), ('1', '1760', {'Sign': 1.0})]",X,"('1', '1320', '1760')",1
"[('71', '1', {'Sign': 1.0}), ('71', '1331', {'Sign': 1.0}), ('1', '1331', {'Sign': 1.0})]",X,"('1', '1331', '71')",1
"[('1336', '1', {'Sign': 1.0}), ('1336', '30', {'Sign': 1.0}), ('30', '1', {'Sign': 1.0})]",X,"('1', '1336', '30')",1
"[('42', '1', {'Sign': 1.0}), ('42', '1337', {'Sign': 1.0}), ('1337', '1', {'Sign': 1.0})]",X,"('1', '1337', '42')",1
"[('613', '1', {'Sign': 1.0}), ('613', '1337', {'Sign': 1.0}), ('1337', '1', {'Sign': 1.0})]",X,"('1', '1337', '613')",1
"[('30', '1', {'Sign': 1.0}), ('30', '1342', {'Sign': 1.0}), ('1', '1342', {'Sign': 1.0})]",X,"('1', '1342', '30')",1
"[('309', '1', {'Sign': 1.0}), ('309', '1353', {'Sign': 1.0}), ('1353', '1', {'Sign': 1.0})]",X,"('1', '1353', '309')",1
"[('1365', '1', {'Sign': 1.0}), ('1365', '301', {'Sign': 1.0}), ('1', '301', {'Sign': 1.0})]",X,"('1', '1365', '301')",1
"[('1382', '1', {'Sign': 1.0}), ('1382', '58', {'Sign': 1.0}), ('58', '1', {'Sign': 1.0})]",X,"('1', '1382', '58')",1
"[('1413', '1', {'Sign': 1.0}), ('1413', '223', {'Sign': 1.0}), ('1', '223', {'Sign': 1.0})]",X,"('1', '1413', '223')",1
"[('1413', '1', {'Sign': 1.0}), ('1413', '563', {'Sign': 1.0}), ('563', '1', {'Sign': 1.0})]",X,"('1', '1413', '563')",1
"[('17', '1', {'Sign': 1.0}), ('17', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '17')",1
"[('1', '142', {'Sign': 1.0}), ('1', '255', {'Sign': 1.0}), ('255', '142', {'Sign': 1.0})]",X,"('1', '142', '255')",1
"[('259', '1', {'Sign': 1.0}), ('259', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '259')",1
"[('29', '1', {'Sign': 1.0}), ('29', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '29')",1
"[('30', '1', {'Sign': 1.0}), ('30', '142', {'Sign': -1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '30')",0
"[('517', '1', {'Sign': 1.0}), ('517', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '517')",1
"[('1', '142', {'Sign': 1.0}), ('1', '519', {'Sign': 1.0}), ('519', '142', {'Sign': 1.0})]",X,"('1', '142', '519')",1
"[('697', '1', {'Sign': 1.0}), ('697', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '697')",1
"[('9', '1', {'Sign': 1.0}), ('9', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '9')",1
"[('1', '142', {'Sign': 1.0}), ('1', '951', {'Sign': 1.0}), ('951', '142', {'Sign': 1.0})]",X,"('1', '142', '951')",1
"[('955', '1', {'Sign': 1.0}), ('955', '142', {'Sign': 1.0}), ('1', '142', {'Sign': 1.0})]",X,"('1', '142', '955')",1
"[('18', '1', {'Sign': 1.0}), ('18', '1442', {'Sign': 1.0}), ('1', '1442', {'Sign': 1.0})]",X,"('1', '1442', '18')",1
"[('57', '1', {'Sign': 1.0}), ('57', '1442', {'Sign': 1.0}), ('1', '1442', {'Sign': 1.0})]",X,"('1', '1442', '57')",1
"[('4', '1', {'Sign': 1.0}), ('4', '1445', {'Sign': 1.0}), ('1', '1445', {'Sign': 1.0})]",X,"('1', '1445', '4')",1
"[('1457', '1', {'Sign': 1.0}), ('1457', '264', {'Sign': 1.0}), ('1', '264', {'Sign': 1.0})]",X,"('1', '1457', '264')",1
"[('1', '1458', {'Sign': 1.0}), ('1', '347', {'Sign': 1.0}), ('347', '1458', {'Sign': 1.0})]",X,"('1', '1458', '347')",1
"[('9', '1', {'Sign': 1.0}), ('9', '1458', {'Sign': 1.0}), ('1', '1458', {'Sign': 1.0})]",X,"('1', '1458', '9')",1
"[('1510', '1', {'Sign': 1.0}), ('1510', '146', {'Sign': 1.0}), ('1', '146', {'Sign': 1.0})]",X,"('1', '146', '1510')",1
"[('2', '1', {'Sign': 1.0}), ('2', '146', {'Sign': 1.0}), ('1', '146', {'Sign': 1.0})]",X,"('1', '146', '2')",1
"[('1', '146', {'Sign': 1.0}), ('1', '346', {'Sign': 1.0}), ('146', '346', {'Sign': 1.0})]",X,"('1', '146', '346')",1
"[('519', '1', {'Sign': 1.0}), ('519', '146', {'Sign': 1.0}), ('1', '146', {'Sign': 1.0})]",X,"('1', '146', '519')",1
"[('1', '146', {'Sign': 1.0}), ('1', '7603', {'Sign': 1.0}), ('146', '7603', {'Sign': 1.0})]",X,"('1', '146', '7603')",1
"[('9', '1', {'Sign': 1.0}), ('9', '146', {'Sign': 1.0}), ('1', '146', {'Sign': 1.0})]",X,"('1', '146', '9')",1
"[('1475', '1', {'Sign': 1.0}), ('1475', '2', {'Sign': 1.0}), ('2', '1', {'Sign': 1.0})]",X,"('1', '1475', '2')",1
"[('1475', '1', {'Sign': 1.0}), ('1475', '72', {'Sign': 1.0}), ('1', '72', {'Sign': 1.0})]",X,"('1', '1475', '72')",1
"[('1475', '1', {'Sign': 1.0}), ('1475', '7603', {'Sign': 1.0}), ('1', '7603', {'Sign': 1.0})]",X,"('1', '1475', '7603')",1
"[('1482', '1', {'Sign': 1.0}), ('1482', '1483', {'Sign': 1.0}), ('1', '1483', {'Sign': 1.0})]",X,"('1', '1482', '1483')",1
"[('1482', '1', {'Sign': 1.0}), ('1482', '38', {'Sign': 1.0}), ('38', '1', {'Sign': 1.0})]",X,"('1', '1482', '38')",1
"[('1483', '1', {'Sign': 1.0}), ('1483', '38', {'Sign': 1.0}), ('38', '1', {'Sign': 1.0})]",X,"('1', '1483', '38')",1
"[('1493', '1', {'Sign': 1.0}), ('1493', '38', {'Sign': 1.0}), ('1', '38', {'Sign': 1.0})]",X,"('1', '1493', '38')",1
"[('1', '1494', {'Sign': 1.0}), ('1', '161', {'Sign': 1.0}), ('161', '1494', {'Sign': 1.0})]",X,"('1', '1494', '161')",1
"[('2', '1', {'Sign': 1.0}), ('2', '1494', {'Sign': 1.0}), ('1', '1494', {'Sign': 1.0})]",X,"('1', '1494', '2')",1
"[('330', '1', {'Sign': 1.0}), ('330', '1496', {'Sign': 1.0}), ('1', '1496', {'Sign': 1.0})]",X,"('1', '1496', '330')",1
"[('15', '1', {'Sign': 1.0}), ('15', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '15', '155')",1
"[('15', '1', {'Sign': 1.0}), ('15', '1590', {'Sign': 1.0}), ('1', '1590', {'Sign': 1.0})]",X,"('1', '15', '1590')",1
"[('17', '1', {'Sign': 1.0}), ('17', '15', {'Sign': 1.0}), ('15', '1', {'Sign': 1.0})]",X,"('1', '15', '17')",1
"[('15', '1', {'Sign': 1.0}), ('15', '179', {'Sign': 1.0}), ('1', '179', {'Sign': 1.0})]",X,"('1', '15', '179')",1
"[('15', '1', {'Sign': 1.0}), ('15', '196', {'Sign': 1.0}), ('1', '196', {'Sign': 1.0})]",X,"('1', '15', '196')",1
"[('15', '1', {'Sign': 1.0}), ('15', '2', {'Sign': 1.0}), ('2', '1', {'Sign': 1.0})]",X,"('1', '15', '2')",1
"[('15', '1', {'Sign': 1.0}), ('15', '20', {'Sign': 1.0}), ('1', '20', {'Sign': 1.0})]",X,"('1', '15', '20')",1
"[('15', '1', {'Sign': 1.0}), ('15', '2090', {'Sign': 1.0}), ('1', '2090', {'Sign': 1.0})]",X,"('1', '15', '2090')",1
"[('15', '1', {'Sign': 1.0}), ('15', '22', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0})]",X,"('1', '15', '22')",1
"[('15', '1', {'Sign': 1.0}), ('15', '264', {'Sign': 1.0}), ('264', '1', {'Sign': 1.0})]",X,"('1', '15', '264')",1
"[('15', '1', {'Sign': 1.0}), ('15', '29', {'Sign': 1.0}), ('1', '29', {'Sign': 1.0})]",X,"('1', '15', '29')",1
"[('304', '1', {'Sign': 1.0}), ('304', '15', {'Sign': 1.0}), ('15', '1', {'Sign': 1.0})]",X,"('1', '15', '304')",1
"[('15', '1', {'Sign': 1.0}), ('15', '35', {'Sign': 1.0}), ('1', '35', {'Sign': 1.0})]",X,"('1', '15', '35')",1
"[('15', '1', {'Sign': 1.0}), ('15', '37', {'Sign': 1.0}), ('1', '37', {'Sign': 1.0})]",X,"('1', '15', '37')",1
"[('15', '1', {'Sign': 1.0}), ('15', '58', {'Sign': 1.0}), ('58', '1', {'Sign': 1.0})]",X,"('1', '15', '58')",1
"[('15', '1', {'Sign': 1.0}), ('15', '67', {'Sign': 1.0}), ('67', '1', {'Sign': 1.0})]",X,"('1', '15', '67')",1
"[('75', '1', {'Sign': 1.0}), ('75', '15', {'Sign': 1.0}), ('15', '1', {'Sign': 1.0})]",X,"('1', '15', '75')",1
"[('15', '1', {'Sign': 1.0}), ('15', '7603', {'Sign': -1.0}), ('1', '7603', {'Sign': 1.0})]",X,"('1', '15', '7603')",0
"[('15', '1', {'Sign': 1.0}), ('15', '87', {'Sign': 1.0}), ('1', '87', {'Sign': 1.0})]",X,"('1', '15', '87')",1
"[('9', '1', {'Sign': 1.0}), ('9', '15', {'Sign': 1.0}), ('15', '1', {'Sign': 1.0})]",X,"('1', '15', '9')",1
"[('15', '1', {'Sign': 1.0}), ('15', '95', {'Sign': 1.0}), ('1', '95', {'Sign': 1.0})]",X,"('1', '15', '95')",1
"[('958', '1', {'Sign': 1.0}), ('958', '15', {'Sign': 1.0}), ('15', '1', {'Sign': 1.0})]",X,"('1', '15', '958')",1
"[('15', '1', {'Sign': 1.0}), ('15', '96', {'Sign': 1.0}), ('1', '96', {'Sign': 1.0})]",X,"('1', '15', '96')",1
"[('38', '1', {'Sign': 1.0}), ('38', '1502', {'Sign': 1.0}), ('1', '1502', {'Sign': 1.0})]",X,"('1', '1502', '38')",1
"[('1', '1505', {'Sign': 1.0}), ('1', '161', {'Sign': 1.0}), ('1505', '161', {'Sign': 1.0})]",X,"('1', '1505', '161')",1
"[('151', '1', {'Sign': 1.0}), ('151', '18', {'Sign': 1.0}), ('18', '1', {'Sign': 1.0})]",X,"('1', '151', '18')",1
"[('151', '1', {'Sign': 1.0}), ('151', '1867', {'Sign': 1.0}), ('1', '1867', {'Sign': 1.0})]",X,"('1', '151', '1867')",1
"[('151', '1', {'Sign': 1.0}), ('151', '194', {'Sign': 1.0}), ('1', '194', {'Sign': 1.0})]",X,"('1', '151', '194')",1
"[('151', '1', {'Sign': 1.0}), ('151', '2383', {'Sign': 1.0}), ('1', '2383', {'Sign': 1.0})]",X,"('1', '151', '2383')",1
"[('151', '1', {'Sign': 1.0}), ('151', '38', {'Sign': 1.0}), ('38', '1', {'Sign': 1.0})]",X,"('1', '151', '38')",1
"[('152', '1', {'Sign': 1.0}), ('152', '20', {'Sign': 1.0}), ('1', '20', {'Sign': 1.0})]",X,"('1', '152', '20')",1
"[('152', '1', {'Sign': 1.0}), ('152', '22', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0})]",X,"('1', '152', '22')",1
"[('152', '1', {'Sign': 1.0}), ('152', '37', {'Sign': 1.0}), ('1', '37', {'Sign': 1.0})]",X,"('1', '152', '37')",1
"[('152', '1', {'Sign': 1.0}), ('152', '38', {'Sign': 1.0}), ('1', '38', {'Sign': 1.0})]",X,"('1', '152', '38')",1
"[('152', '1', {'Sign': 1.0}), ('152', '44', {'Sign': 1.0}), ('1', '44', {'Sign': 1.0})]",X,"('1', '152', '44')",1
"[('75', '1', {'Sign': 1.0}), ('75', '152', {'Sign': 1.0}), ('152', '1', {'Sign': 1.0})]",X,"('1', '152', '75')",1
"[('152', '1', {'Sign': 1.0}), ('152', '7603', {'Sign': 1.0}), ('1', '7603', {'Sign': 1.0})]",X,"('1', '152', '7603')",1
"[('9', '1', {'Sign': 1.0}), ('9', '152', {'Sign': 1.0}), ('152', '1', {'Sign': 1.0})]",X,"('1', '152', '9')",1
"[('1520', '1', {'Sign': 1.0}), ('1520', '38', {'Sign': 1.0}), ('38', '1', {'Sign': 1.0})]",X,"('1', '1520', '38')",1
"[('1', '1522', {'Sign': 1.0}), ('1', '594', {'Sign': 1.0}), ('1522', '594', {'Sign': 1.0})]",X,"('1', '1522', '594')",1
"[('18', '1', {'Sign': 1.0}), ('18', '1525', {'Sign': 1.0}), ('1', '1525', {'Sign': 1.0})]",X,"('1', '1525', '18')",1
"[('1', '1538', {'Sign': 1.0}), ('1', '493', {'Sign': 1.0}), ('1538', '493', {'Sign': 1.0})]",X,"('1', '1538', '493')",1
"[('18', '1', {'Sign': 1.0}), ('18', '154', {'Sign': 1.0}), ('154', '1', {'Sign': 1.0})]",X,"('1', '154', '18')",1
"[('154', '1', {'Sign': 1.0}), ('154', '222', {'Sign': 1.0}), ('1', '222', {'Sign': 1.0})]",X,"('1', '154', '222')",1
"[('154', '1', {'Sign': 1.0}), ('154', '231', {'Sign': 1.0}), ('1', '231', {'Sign': 1.0})]",X,"('1', '154', '231')",1
"[('154', '1', {'Sign': 1.0}), ('154', '29', {'Sign': 1.0}), ('1', '29', {'Sign': 1.0})]",X,"('1', '154', '29')",1
"[('154', '1', {'Sign': 1.0}), ('154', '290', {'Sign': 1.0}), ('1', '290', {'Sign': 1.0})]",X,"('1', '154', '290')",1
"[('154', '1', {'Sign': 1.0}), ('154', '58', {'Sign': 1.0}), ('1', '58', {'Sign': 1.0})]",X,"('1', '154', '58')",1
"[('72', '1', {'Sign': 1.0}), ('72', '154', {'Sign': 1.0}), ('154', '1', {'Sign': 1.0})]",X,"('1', '154', '72')",1
"[('154', '1', {'Sign': 1.0}), ('154', '87', {'Sign': 1.0}), ('1', '87', {'Sign': 1.0})]",X,"('1', '154', '87')",1
"[('154', '1', {'Sign': 1.0}), ('154', '89', {'Sign': 1.0}), ('1', '89', {'Sign': 1.0})]",X,"('1', '154', '89')",1
"[('896', '1', {'Sign': 1.0}), ('896', '154', {'Sign': 1.0}), ('154', '1', {'Sign': 1.0})]",X,"('1', '154', '896')",1
"[('9', '1', {'Sign': 1.0}), ('9', '154', {'Sign': 1.0}), ('154', '1', {'Sign': 1.0})]",X,"('1', '154', '9')",1
"[('90', '1', {'Sign': 1.0}), ('90', '154', {'Sign': 1.0}), ('154', '1', {'Sign': 1.0})]",X,"('1', '154', '90')",1
"[('154', '1', {'Sign': 1.0}), ('154', '95', {'Sign': 1.0}), ('1', '95', {'Sign': 1.0})]",X,"('1', '154', '95')",1
"[('156', '1', {'Sign': 1.0}), ('156', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '155', '156')",1
"[('20', '1', {'Sign': 1.0}), ('20', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '155', '20')",1
"[('1', '155', {'Sign': 1.0}), ('1', '29', {'Sign': 1.0}), ('155', '29', {'Sign': 1.0})]",X,"('1', '155', '29')",1
"[('42', '1', {'Sign': 1.0}), ('42', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '155', '42')",1
"[('462', '1', {'Sign': 1.0}), ('462', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '155', '462')",1
"[('1', '155', {'Sign': 1.0}), ('1', '545', {'Sign': 1.0}), ('155', '545', {'Sign': 1.0})]",X,"('1', '155', '545')",1
"[('958', '1', {'Sign': 1.0}), ('958', '155', {'Sign': 1.0}), ('1', '155', {'Sign': 1.0})]",X,"('1', '155', '958')",1
"[('156', '1', {'Sign': 1.0}), ('156', '161', {'Sign': 1.0}), ('1', '161', {'Sign': 1.0})]",X,"('1', '156', '161')",1
"[('156', '1', {'Sign': 1.0}), ('156', '17', {'Sign': 1.0}), ('1', '17', {'Sign': 1.0})]",X,"('1', '156', '17')",1
"[('156', '1', {'Sign': 1.0}), ('156', '1842', {'Sign': 1.0}), ('1', '1842', {'Sign': 1.0})]",X,"('1', '156', '1842')",1
"[('156', '1', {'Sign': 1.0}), ('156', '22', {'Sign': 1.0}), ('1', '22', {'Sign': 1.0})]",X,"('1', '156', '22')",1
"[('156', '1', {'Sign': 1.0}), ('156', '256', {'Sign': 1.0}), ('1', '256', {'Sign': 1.0})]",X,"('1', '156', '256')",1
"[('156', '1', {'Sign': 1.0}), ('156', '4', {'Sign': 1.0}), ('1', '4', {'Sign': 1.0})]",X,"('1', '156', '4')",1
"[('156', '1', {'Sign': 1.0}), ('156', '44', {'Sign': 1.0}), ('1', '44', {'Sign': 1.0})]",X,"('1', '156', '44')",1
"[('455', '1', {'Sign': 1.0}), ('455', '156', {'Sign': 1.0}), ('156', '1', {'Sign': 1.0})]",X,"('1', '156', '455')",1
"[('156', '1', {'Sign': 1.0}), ('156', '7603', {'Sign': 1.0}), ('1', '7603', {'Sign': 1.0})]",X,"('1', '156', '7603')",1
"[('156', '1', {'Sign': 1.0}), ('156', '9', {'Sign': 1.0}), ('9', '1', {'Sign': 1.0})]",X,"('1', '156', '9')",1
"[('1570', '1', {'Sign': 1.0}), ('1570', '196', {'Sign': 1.0}), ('1', '196', {'Sign': 1.0})]",X,"('1', '1570', '196')",1
"[('1', '158', {'Sign': 1.0}), ('1', '29', {'Sign': 1.0}), ('158', '29', {'Sign': 1.0})]",X,"('1', '158', '29')",1
"[('58', '1', {'Sign': 1.0}), ('58', '158', {'Sign': 1.0}), ('1', '158', {'Sign': 1.0})]",X,"('1', '158', '58')",1
"[('72', '1', {'Sign': 1.0}), ('72', '158', {'Sign': 1.0}), ('1', '158', {'Sign': 1.0})]",X,"('1', '158', '72')",1
"[('1', '158', {'Sign': 1.0}), ('1', '87', {'Sign': 1.0}), ('158', '87', {'Sign': 1.0})]",X,"('1', '158', '87')",1
"[('1589', '1', {'Sign': 1.0}), ('1589', '30', {'Sign': 1.0}), ('1', '30', {'Sign': 1.0})]",X,"('1', '1589', '30')",1
"[('1589', '1', {'Sign': 1.0}), ('1589', '58', {'Sign': 1.0}), ('1', '58', {'Sign': 1.0})]",X,"('1', '1589', '58')",1
"[('35', '1', {'Sign': 1.0}), ('35', '1590', {'Sign': 1.0}), ('1', '1590', {'Sign': 1.0})]",X,"('1', '1590', '35')",1
"[('58', '1', {'Sign': 1.0}), ('58', '1590', {'Sign': 1.0}), ('1', '1590', {'Sign': 1.0})]",X,"('1', '1590', '58')",1
"[('160', '1', {'Sign': 1.0}), ('160', '18', {'Sign': 1.0}), ('18', '1', {'Sign': 1.0})]",X,"('1', '160', '18')",1
"[('160', '1', {'Sign': 1.0}), ('160', '57', {'Sign': 1.0}), ('57', '1', {'Sign': 1.0})]",X,"('1', '160', '57')",1
